study,dataset,variable,instrument,question
"twinlife","ZA6701_person_wid1_v4-0-0","per0103","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0104","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0105","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0106","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0107","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0108","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0109","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0110","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0111","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0112","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0113","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0114","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0115","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0116","wid1_F2F1_module6","per0100"
"twinlife","ZA6701_person_wid1_v4-0-0","per0200","wid1_F2F1_module6","per0200"
"twinlife","ZA6701_person_wid1_v4-0-0","per0300","wid1_F2F1_module6","per0300"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0100","wid1_F2F1_module6","sat0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0101","wid1_F2F1_module6","sat0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0102","wid1_F2F1_module6","sat0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0103","wid1_F2F1_module6","sat0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0104","wid1_F2F1_module6","sat0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0105","wid1_F2F1_module6","sat0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0106","wid1_F2F1_module6","sat0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0107","wid1_F2F1_module6","sat0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0200","wid1_F2F1_module6","sat0200"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0200s","wid1_F2F1_module6","sat0200s"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0200t","wid1_F2F1_module6","sat0200t"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0200u","wid1_F2F1_module6","sat0200u"
"twinlife","ZA6701_person_wid1_v4-0-0","sat0300","wid1_F2F1_module6","sat0300"
"twinlife","ZA6701_person_wid1_v4-0-0","sef0100","wid1_F2F1_module6","ses0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sef0101","wid1_F2F1_module6","ses0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sef0102","wid1_F2F1_module6","ses0100"
"twinlife","ZA6701_person_wid1_v4-0-0","ses0100","wid1_F2F1_module6","ses0100"
"twinlife","ZA6701_person_wid1_v4-0-0","ses0101","wid1_F2F1_module6","ses0100"
"twinlife","ZA6701_person_wid1_v4-0-0","ses0102","wid1_F2F1_module6","ses0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sex","wid1_F2F1_module6","sex"
"twinlife","ZA6701_person_wid1_v4-0-0","spa0100s","wid1_F2F1_module6","spa0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","spa0100t","wid1_F2F1_module6","spa0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","spa0100u","wid1_F2F1_module6","spa0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","spa0202s","wid1_F2F1_module6","spa0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","spa0202t","wid1_F2F1_module6","spa0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","spa0202u","wid1_F2F1_module6","spa0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0100","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0100s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0100t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0100u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0101","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0101s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0101t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0101u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0102","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0102s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0102t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0102u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0103","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0103s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0103t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0103u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0104","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0104s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0104t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0104u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0105","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0105s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0105t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0105u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0106","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0106s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0106t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0106u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0107","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0107s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0107t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0107u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0108","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0108s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0108t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0108u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0109","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0109s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0109t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0109u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0110","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0110s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0110t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0110u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0111","wid1_F2F1_module6","sre0100"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0111s","wid1_F2F1_module6","sre0100s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0111t","wid1_F2F1_module6","sre0100t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0111u","wid1_F2F1_module6","sre0100u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0200","wid1_F2F1_module6","sre0200"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0200s","wid1_F2F1_module6","sre0200s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0200t","wid1_F2F1_module6","sre0200t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0200u","wid1_F2F1_module6","sre0200u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0201","wid1_F2F1_module6","sre0200"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0201s","wid1_F2F1_module6","sre0200s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0201t","wid1_F2F1_module6","sre0200t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0201u","wid1_F2F1_module6","sre0200u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0202","wid1_F2F1_module6","sre0200"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0202s","wid1_F2F1_module6","sre0200s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0202t","wid1_F2F1_module6","sre0200t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0202u","wid1_F2F1_module6","sre0200u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0300","wid1_F2F1_module6","sre0300"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0300s","wid1_F2F1_module6","sre0300s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0300t","wid1_F2F1_module6","sre0300t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0300u","wid1_F2F1_module6","sre0300u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0301","wid1_F2F1_module6","sre0300"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0301s","wid1_F2F1_module6","sre0300s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0301t","wid1_F2F1_module6","sre0300t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0301u","wid1_F2F1_module6","sre0300u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0302","wid1_F2F1_module6","sre0300"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0302s","wid1_F2F1_module6","sre0300s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0302t","wid1_F2F1_module6","sre0300t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0302u","wid1_F2F1_module6","sre0300u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0400","wid1_F2F1_module6","sre0400"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0400s","wid1_F2F1_module6","sre0400s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0400t","wid1_F2F1_module6","sre0400t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0400u","wid1_F2F1_module6","sre0400u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0401","wid1_F2F1_module6","sre0400"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0401s","wid1_F2F1_module6","sre0400s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0401t","wid1_F2F1_module6","sre0400t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0401u","wid1_F2F1_module6","sre0400u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0402","wid1_F2F1_module6","sre0402"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0402s","wid1_F2F1_module6","sre0402s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0402t","wid1_F2F1_module6","sre0402t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0402u","wid1_F2F1_module6","sre0402u"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0403","wid1_F2F1_module6","sre0403"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0403s","wid1_F2F1_module6","sre0403s"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0403t","wid1_F2F1_module6","sre0403t"
"twinlife","ZA6701_person_wid1_v4-0-0","sre0403u","wid1_F2F1_module6","sre0403u"
"twinlife","ZA6701_person_wid1_v4-0-0","tss0100","wid1_F2F1_module6","tss0100"
"twinlife","ZA6701_person_wid1_v4-0-0","tss0200","wid1_F2F1_module6","tss0200"
"twinlife","ZA6701_person_wid1_v4-0-0","tss0300","wid1_F2F1_module6","tss0300"
"twinlife","ZA6701_person_wid1_v4-0-0","tst0100","wid1_F2F1_module6","tst0100"
"twinlife","ZA6701_person_wid1_v4-0-0","tst0200","wid1_F2F1_module6","tst0200"
"twinlife","ZA6701_person_wid1_v4-0-0","tst0300","wid1_F2F1_module6","tst0300"
"twinlife","ZA6701_person_wid1_v4-0-0","bdy0100","wid1_F2F1_module7","bdy0100"
"twinlife","ZA6701_person_wid1_v4-0-0","bdy0200","wid1_F2F1_module7","bdy0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0100","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0101","wid1_F2F1_module7","dia0101"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0102","wid1_F2F1_module7","dia0101"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0103","wid1_F2F1_module7","dia0101"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0104","wid1_F2F1_module7","dia0101"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0200","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0201","wid1_F2F1_module7","dia0201"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0202","wid1_F2F1_module7","dia0201"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0203","wid1_F2F1_module7","dia0201"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0204","wid1_F2F1_module7","dia0201"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0300","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0301","wid1_F2F1_module7","dia0301"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0302","wid1_F2F1_module7","dia0301"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0303","wid1_F2F1_module7","dia0301"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0304","wid1_F2F1_module7","dia0301"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0400","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0401","wid1_F2F1_module7","dia0401"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0402","wid1_F2F1_module7","dia0401"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0403","wid1_F2F1_module7","dia0401"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0404","wid1_F2F1_module7","dia0401"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0500","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0501","wid1_F2F1_module7","dia0501"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0502","wid1_F2F1_module7","dia0501"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0503","wid1_F2F1_module7","dia0501"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0504","wid1_F2F1_module7","dia0501"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0600","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0601","wid1_F2F1_module7","dia0601"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0602","wid1_F2F1_module7","dia0601"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0603","wid1_F2F1_module7","dia0601"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0604","wid1_F2F1_module7","dia0601"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0700","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0701","wid1_F2F1_module7","dia0701"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0702","wid1_F2F1_module7","dia0701"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0703","wid1_F2F1_module7","dia0701"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0704","wid1_F2F1_module7","dia0701"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0800","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0801","wid1_F2F1_module7","dia0801"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0802","wid1_F2F1_module7","dia0801"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0803","wid1_F2F1_module7","dia0801"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0804","wid1_F2F1_module7","dia0801"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0900","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0901","wid1_F2F1_module7","dia0901"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0902","wid1_F2F1_module7","dia0901"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0903","wid1_F2F1_module7","dia0901"
"twinlife","ZA6701_person_wid1_v4-0-0","dia0904","wid1_F2F1_module7","dia0901"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1000","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1001","wid1_F2F1_module7","dia1001"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1002","wid1_F2F1_module7","dia1001"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1003","wid1_F2F1_module7","dia1001"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1004","wid1_F2F1_module7","dia1001"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1100","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1101","wid1_F2F1_module7","dia1101"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1102","wid1_F2F1_module7","dia1101"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1103","wid1_F2F1_module7","dia1101"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1104","wid1_F2F1_module7","dia1101"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1200","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1201","wid1_F2F1_module7","dia1201"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1202","wid1_F2F1_module7","dia1201"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1203","wid1_F2F1_module7","dia1201"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1204","wid1_F2F1_module7","dia1201"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1300","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1301","wid1_F2F1_module7","dia1301"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1302","wid1_F2F1_module7","dia1301"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1303","wid1_F2F1_module7","dia1301"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1304","wid1_F2F1_module7","dia1301"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1400","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1401","wid1_F2F1_module7","dia1401"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1402","wid1_F2F1_module7","dia1401"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1403","wid1_F2F1_module7","dia1401"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1404","wid1_F2F1_module7","dia1401"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1500","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1501","wid1_F2F1_module7","dia1501"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1502","wid1_F2F1_module7","dia1501"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1503","wid1_F2F1_module7","dia1501"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1504","wid1_F2F1_module7","dia1501"
"twinlife","ZA6701_person_wid1_v4-0-0","dia1800","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia2000","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dia2100","wid1_F2F1_module7","dia0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0100","wid1_F2F1_module7","dis0100"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0200","wid1_F2F1_module7","dis0200"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0201","wid1_F2F1_module7","dis0201"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0300","wid1_F2F1_module7","dis0200"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0301","wid1_F2F1_module7","dis0301"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0400","wid1_F2F1_module7","dis0200"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0401","wid1_F2F1_module7","dis0401"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0500","wid1_F2F1_module7","dis0200"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0501","wid1_F2F1_module7","dis0501"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0600","wid1_F2F1_module7","dis0200"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0601","wid1_F2F1_module7","dis0601"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0700","wid1_F2F1_module7","dis0200"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0701","wid1_F2F1_module7","dis0701"
"twinlife","ZA6701_person_wid1_v4-0-0","dis0799","wid1_F2F1_module7","dis0200"
"twinlife","ZA6701_person_wid1_v4-0-0","doc0100","wid1_F2F1_module7","doc0100"
"twinlife","ZA6701_person_wid1_v4-0-0","doc0101","wid1_F2F1_module7","doc0101"
"twinlife","ZA6701_person_wid1_v4-0-0","gls0100","wid1_F2F1_module7","gls0100"
"twinlife","ZA6701_person_wid1_v4-0-0","gls0200","wid1_F2F1_module7","gls0100"
"twinlife","ZA6701_person_wid1_v4-0-0","gls0300","wid1_F2F1_module7","gls0100"
"twinlife","ZA6701_person_wid1_v4-0-0","gls0400","wid1_F2F1_module7","gls0100"
"twinlife","ZA6701_person_wid1_v4-0-0","gls0500","wid1_F2F1_module7","gls0100"
"twinlife","ZA6701_person_wid1_v4-0-0","gls0600","wid1_F2F1_module7","gls0100"
"twinlife","ZA6701_person_wid1_v4-0-0","gls0700","wid1_F2F1_module7","gls0100"
"twinlife","ZA6701_person_wid1_v4-0-0","gls0800","wid1_F2F1_module7","gls0100"
"twinlife","ZA6701_person_wid1_v4-0-0","gls0900","wid1_F2F1_module7","gls0100"
"twinlife","ZA6701_person_wid1_v4-0-0","gls1000","wid1_F2F1_module7","gls0100"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0100","wid1_F2F1_module7","hbe0100"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0101","wid1_F2F1_module7","hbe0101"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0102","wid1_F2F1_module7","hbe0102"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0200","wid1_F2F1_module7","hbe0200"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0201","wid1_F2F1_module7","hbe0201"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0202","wid1_F2F1_module7","hbe0202"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0210","wid1_F2F1_module7","hbe0210"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0220","wid1_F2F1_module7","hbe0220"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0230","wid1_F2F1_module7","hbe0230"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0240","wid1_F2F1_module7","hbe0240"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0241","wid1_F2F1_module7","hbe0240"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0242","wid1_F2F1_module7","hbe0240"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0250","wid1_F2F1_module7","hbe0250"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0300","wid1_F2F1_module7","hbe0300"
"twinlife","ZA6701_person_wid1_v4-0-0","hbe0400","wid1_F2F1_module7","hbe0400"
"twinlife","ZA6701_person_wid1_v4-0-0","imp0100","wid1_F2F1_module7","imp0100"
"twinlife","ZA6701_person_wid1_v4-0-0","med0100","wid1_F2F1_module7","med0100"
"twinlife","ZA6701_person_wid1_v4-0-0","med0200","wid1_F2F1_module7","med0200"
"twinlife","ZA6701_person_wid1_v4-0-0","med0300","wid1_F2F1_module7","med0300"
"twinlife","ZA6701_person_wid1_v4-0-0","med0400","wid1_F2F1_module7","med0400"
"twinlife","ZA6701_person_wid1_v4-0-0","med0500","wid1_F2F1_module7","med0500"
"twinlife","ZA6701_person_wid1_v4-0-0","med0600","wid1_F2F1_module7","med0600"
"twinlife","ZA6701_person_wid1_v4-0-0","med0700","wid1_F2F1_module7","med0700"
"twinlife","ZA6701_person_wid1_v4-0-0","med0800","wid1_F2F1_module7","med0800"
"twinlife","ZA6701_person_wid1_v4-0-0","med0900","wid1_F2F1_module7","med0900"
"twinlife","ZA6701_person_wid1_v4-0-0","med1000","wid1_F2F1_module7","med1000"
"twinlife","ZA6701_person_wid1_v4-0-0","net0100","wid1_F2F1_module7","net0100"
"twinlife","ZA6701_person_wid1_v4-0-0","net0101","wid1_F2F1_module7","net0100"
"twinlife","ZA6701_person_wid1_v4-0-0","net0102","wid1_F2F1_module7","net0100"
"twinlife","ZA6701_person_wid1_v4-0-0","net0200","wid1_F2F1_module7","net0200"
"twinlife","ZA6701_person_wid1_v4-0-0","net0201","wid1_F2F1_module7","net0200"
"twinlife","ZA6701_person_wid1_v4-0-0","net0202","wid1_F2F1_module7","net0200"
"twinlife","ZA6701_person_wid1_v4-0-0","net0203","wid1_F2F1_module7","net0203"
"twinlife","ZA6701_person_wid1_v4-0-0","net0204","wid1_F2F1_module7","net0204"
